identity_id,dolibarr_product_id,identity_type,identity_value,identity_value_normalized,dolibarr_ref,dolibarr_barcode,dolibarr_label,extracted_at
12306|ID|12306,12306,ID,12306,12306,2344231,,FUSE R 8A 600V,2026-08-03T04:54:39.696Z
10826|REF|2371974,10826,REF,2371974,2371974,2371974,,PUMP 40BAR F3280019,2026-08-03T04:54:39.696Z
10826|ID|10826,10826,ID,10826,10826,2371974,,PUMP 40BAR F3280019,2026-08-03T04:54:39.696Z
12302|REF|2374285,12302,REF,2374285,2374285,2374285,,LED ILUMINATOR LOADING DOOR,2026-08-03T04:54:39.696Z
12302|ID|12302,12302,ID,12302,12302,2374285,,LED ILUMINATOR LOADING DOOR,2026-08-03T04:54:39.696Z
11911|REF|2390617,11911,REF,2390617,2390617,2390617,,UPS - Marca ( APS),2026-08-03T04:54:39.696Z
11911|ID|11911,11911,ID,11911,11911,2390617,,UPS - Marca ( APS),2026-08-03T04:54:39.696Z
11354|REF|242202503259,11354,REF,242202503259,242202503259,242202503259,,"CONNECTOR, TRANSITION, PCB, POLARIZED*T&B ANSLEY 609-2630,26 WAY",2026-08-03T04:54:39.696Z
11354|ID|11354,11354,ID,11354,11354,242202503259,,"CONNECTOR, TRANSITION, PCB, POLARIZED*T&B ANSLEY 609-2630,26 WAY",2026-08-03T04:54:39.696Z
11355|REF|242203418838,11355,REF,242203418838,242203418838,242203418838,,"STRAIN RELIEF, FLAT CONNECT-OR, HEAVY DUTY*THOMAS&BETTS 609-2631HD,26 WAY",2026-08-03T04:54:39.696Z
11355|ID|11355,11355,ID,11355,11355,242203418838,,"STRAIN RELIEF, FLAT CONNECT-OR, HEAVY DUTY*THOMAS&BETTS 609-2631HD,26 WAY",2026-08-03T04:54:39.696Z
10943|REF|2422533300467N,10943,REF,2422533300467N,2422533300467N,2422533300467N,,ODI LAMP. TUNSTENG HLX64615,2026-08-03T04:54:39.696Z
10943|ID|10943,10943,ID,10943,10943,2422533300467N,,ODI LAMP. TUNSTENG HLX64615,2026-08-03T04:54:39.696Z
10907|REF|243210202037H,10907,REF,243210202037H,243210202037H,243210202037H,,MOTOR 2332-968-12-216-200,2026-08-03T04:54:39.696Z
10907|ID|10907,10907,ID,10907,10907,243210202037H,,MOTOR 2332-968-12-216-200,2026-08-03T04:54:39.696Z
10404|REF|243210202038F,10404,REF,243210202038F,243210202038F,243210202038F,,"MOTOR, 2332.970-12.11",2026-08-03T04:54:39.696Z
10404|ID|10404,10404,ID,10404,10404,243210202038F,,"MOTOR, 2332.970-12.11",2026-08-03T04:54:39.696Z
11244|REF|2436025,11244,REF,2436025,2436025,2436025,,POWER SUPPLY UNO-PS/1AC/ 5DC,2026-08-03T04:54:39.696Z
11244|ID|11244,11244,ID,11244,11244,2436025,,POWER SUPPLY UNO-PS/1AC/ 5DC,2026-08-03T04:54:39.696Z
11937|REF|2455263,11937,REF,2455263,2455263,2455263,,Filter Bag with elastic corde for fixing filter bag,2026-08-03T04:54:39.696Z
11937|ID|11937,11937,ID,11937,11937,2455263,,Filter Bag with elastic corde for fixing filter bag,2026-08-03T04:54:39.696Z
11912|REF|2463674,11912,REF,2463674,2463674,2463674,,02EGM19R001-4 (Apoteca PS computador),2026-08-03T04:54:39.696Z
11912|ID|11912,11912,ID,11912,11912,2463674,,02EGM19R001-4 (Apoteca PS computador),2026-08-03T04:54:39.696Z
11245|REF|2466801,11245,REF,2466801,2466801,2466801,,CABLE SPIRAL ROBOT+CONECTOR,2026-08-03T04:54:39.696Z
11245|ID|11245,11245,ID,11245,11245,2466801,,CABLE SPIRAL ROBOT+CONECTOR,2026-08-03T04:54:39.696Z
11913|REF|2467858,11913,REF,2467858,2467858,2467858,,Zebra Printer ZD620,2026-08-03T04:54:39.696Z
11913|ID|11913,11913,ID,11913,11913,2467858,,Zebra Printer ZD620,2026-08-03T04:54:39.696Z
12308|REF|2477963,12308,REF,2477963,2477963,2477963,,MANUAL BARCODE READER 2D,2026-08-03T04:54:39.696Z
12308|ID|12308,12308,ID,12308,12308,2477963,,MANUAL BARCODE READER 2D,2026-08-03T04:54:39.696Z
12255|REF|2483004,12255,REF,2483004,2483004,2483004,,BARCODE GUN,2026-08-03T04:54:39.696Z
12255|ID|12255,12255,ID,12255,12255,2483004,,BARCODE GUN,2026-08-03T04:54:39.696Z
11452|REF|251102611004,11452,REF,251102611004,251102611004,251102611004,,SOPORTES METALICOS,2026-08-03T04:54:39.696Z
11452|ID|11452,11452,ID,11452,11452,251102611004,,SOPORTES METALICOS,2026-08-03T04:54:39.696Z
11573|REF|251365805213E,11573,REF,251365805213E,251365805213E,251365805213E,,"PIN,SPRING,ST/ST,1.2X12MM",2026-08-03T04:54:39.696Z
11573|ID|11573,11573,ID,11573,11573,251365805213E,,"PIN,SPRING,ST/ST,1.2X12MM",2026-08-03T04:54:39.696Z
11639|REF|251365811121,11639,REF,251365811121,251365811121,251365811121,,Limit Pin,2026-08-03T04:54:39.696Z
11639|ID|11639,11639,ID,11639,11639,251365811121,,Limit Pin,2026-08-03T04:54:39.696Z
11572|REF|251365811121E,11572,REF,251365811121E,251365811121E,251365811121E,,"PIN, 1.5 X 10MM",2026-08-03T04:54:39.696Z
11572|ID|11572,11572,ID,11572,11572,251365811121E,,"PIN, 1.5 X 10MM",2026-08-03T04:54:39.696Z
11463|REF|251365905092,11463,REF,251365905092,251365905092,251365905092,,PASADORES TRINCAS,2026-08-03T04:54:39.696Z
11463|ID|11463,11463,ID,11463,11463,251365905092,,PASADORES TRINCAS,2026-08-03T04:54:39.696Z
11466|REF|252200602003,11466,REF,252200602003,252200602003,252200602003,,TORNILLOS,2026-08-03T04:54:39.696Z
11466|ID|11466,11466,ID,11466,11466,252200602003,,TORNILLOS,2026-08-03T04:54:39.696Z
11467|REF|252200602004,11467,REF,252200602004,252200602004,252200602004,,TORNILLOS,2026-08-03T04:54:39.696Z
11467|ID|11467,11467,ID,11467,11467,252200602004,,TORNILLOS,2026-08-03T04:54:39.696Z
11453|REF|252200602019,11453,REF,252200602019,252200602019,252200602019,,PERNOS ALLENS CHICOS,2026-08-03T04:54:39.696Z
11453|ID|11453,11453,ID,11453,11453,252200602019,,PERNOS ALLENS CHICOS,2026-08-03T04:54:39.696Z
11460|REF|252204314038,11460,REF,252204314038,252204314038,252204314038,,TORNILLOS MINIS,2026-08-03T04:54:39.696Z
11460|ID|11460,11460,ID,11460,11460,252204314038,,TORNILLOS MINIS,2026-08-03T04:54:39.696Z
11465|REF|252262701017,11465,REF,252262701017,252262701017,252262701017,,SPACER CIRCULAR ALUMINIO,2026-08-03T04:54:39.696Z
11465|ID|11465,11465,ID,11465,11465,252262701017,,SPACER CIRCULAR ALUMINIO,2026-08-03T04:54:39.696Z
11455|REF|252263412007,11455,REF,252263412007,252263412007,252263412007,,SEGGERS,2026-08-03T04:54:39.696Z
11455|ID|11455,11455,ID,11455,11455,252263412007,,SEGGERS,2026-08-03T04:54:39.696Z
11744|REF|261308030112T,11744,REF,261308030112T,261308030112T,261308030112T,,Seal Hall & Hall HV130 S7,2026-08-03T04:54:39.696Z
11744|ID|11744,11744,ID,11744,11744,261308030112T,,Seal Hall & Hall HV130 S7,2026-08-03T04:54:39.696Z
11743|REF|261308030168H,11743,REF,261308030168H,261308030168H,261308030168H,,Seal Hall & Hall HV1,2026-08-03T04:54:39.696Z
11743|ID|11743,11743,ID,11743,11743,261308030168H,,Seal Hall & Hall HV1,2026-08-03T04:54:39.696Z
11749|REF|261308030175L,11749,REF,261308030175L,261308030175L,261308030175L,,Seal Hall & Hall HV160 S7,2026-08-03T04:54:39.696Z
11749|ID|11749,11749,ID,11749,11749,261308030175L,,Seal Hall & Hall HV160 S7,2026-08-03T04:54:39.696Z
11840|REF|261308039505,11840,REF,261308039505,261308039505,261308039505,,Seal,2026-08-03T04:54:39.696Z
11840|ID|11840,11840,ID,11840,11840,261308039505,,Seal,2026-08-03T04:54:39.696Z
11748|REF|261308039505J,11748,REF,261308039505J,261308039505J,261308039505J,,Seal BS1806/223 o ring Viton,2026-08-03T04:54:39.696Z
11748|ID|11748,11748,ID,11748,11748,261308039505J,,Seal BS1806/223 o ring Viton,2026-08-03T04:54:39.696Z
11738|REF|262285518617G,11738,REF,262285518617G,262285518617G,262285518617G,,Belt Synchroflex 6T2,2026-08-03T04:54:39.696Z
11738|ID|11738,11738,ID,11738,11738,262285518617G,,Belt Synchroflex 6T2,2026-08-03T04:54:39.696Z
10836|REF|262285518838K,10836,REF,262285518838K,262285518838K,262285518838K,,"BELT,TIMING*SYN 4-T2.5/120",2026-08-03T04:54:39.696Z
10836|ID|10836,10836,ID,10836,10836,262285518838K,,"BELT,TIMING*SYN 4-T2.5/120",2026-08-03T04:54:39.696Z
12339|REF|262289000837,12339,REF,262289000837,262289000837,262289000837,,BEARING 1/2IN,2026-08-03T04:54:39.696Z
12339|ID|12339,12339,ID,12339,12339,262289000837,,BEARING 1/2IN,2026-08-03T04:54:39.696Z
11891|REF|282203101399,11891,REF,282203101399,282203101399,282203101399,,Axial Fan for Thyratron,2026-08-03T04:54:39.696Z
11891|ID|11891,11891,ID,11891,11891,282203101399,,Axial Fan for Thyratron,2026-08-03T04:54:39.696Z
11333|REF|285-9595_6db18Ghz,11333,REF,285-9595_6db18Ghz,28595956DB18GHZ,285-9595_6db18Ghz,,Conectores de radio frecuencia,2026-08-03T04:54:39.696Z
11333|ID|11333,11333,ID,11333,11333,285-9595_6db18Ghz,,Conectores de radio frecuencia,2026-08-03T04:54:39.696Z
11745|REF|291301205006P,11745,REF,291301205006P,291301205006P,291301205006P,,114mm Gasket,2026-08-03T04:54:39.696Z
11745|ID|11745,11745,ID,11745,11745,291301205006P,,114mm Gasket,2026-08-03T04:54:39.696Z
11746|REF|291301205008K,11746,REF,291301205008K,291301205008K,291301205008K,,Gasket 70mm FC Flange,2026-08-03T04:54:39.696Z
11746|ID|11746,11746,ID,11746,11746,291301205008K,,Gasket 70mm FC Flange,2026-08-03T04:54:39.696Z
11688|REF|30007731,11688,REF,30007731,30007731,30007731,,BASE DE BALANZA PAN WMS 58x58,2026-08-03T04:54:39.696Z
11688|ID|11688,11688,ID,11688,11688,30007731,,BASE DE BALANZA PAN WMS 58x58,2026-08-03T04:54:39.696Z
12010|REF|351372100645P,12010,REF,351372100645P,351372100645P,351372100645P,,Resistor 330R +/- 5%,2026-08-03T04:54:39.696Z
12010|ID|12010,12010,ID,12010,12010,351372100645P,,Resistor 330R +/- 5%,2026-08-03T04:54:39.696Z
12011|REF|351372101453W,12011,REF,351372101453W,351372101453W,351372101453W,,Resistor 180R +/- 5%,2026-08-03T04:54:39.696Z
12011|ID|12011,12011,ID,12011,12011,351372101453W,,Resistor 180R +/- 5%,2026-08-03T04:54:39.696Z
11735|REF|351372401471,11735,REF,351372401471,351372401471,351372401471,,"Switch (SW1, SW2)",2026-08-03T04:54:39.696Z
11735|ID|11735,11735,ID,11735,11735,351372401471,,"Switch (SW1, SW2)",2026-08-03T04:54:39.696Z
10962|REF|351372401917X,10962,REF,351372401917X,351372401917X,351372401917X,,SWITCH C6K 8125-J82-Z-E,2026-08-03T04:54:39.696Z
10962|ID|10962,10962,ID,10962,10962,351372401917X,,SWITCH C6K 8125-J82-Z-E,2026-08-03T04:54:39.696Z
12023|REF|351372403019B,12023,REF,351372403019B,351372403019B,351372403019B,,Fuse link 240V/35A,2026-08-03T04:54:39.696Z
12023|ID|12023,12023,ID,12023,12023,351372403019B,,Fuse link 240V/35A,2026-08-03T04:54:39.696Z
12020|REF|351372406262U,12020,REF,351372406262U,351372406262U,351372406262U,,Fuse link 240V/63A,2026-08-03T04:54:39.696Z
12020|ID|12020,12020,ID,12020,12020,351372406262U,,Fuse link 240V/63A,2026-08-03T04:54:39.696Z
11691|REF|351372406963F,11691,REF,351372406963F,351372406963F,351372406963F,,RELAY#MATSUSHITA JA1C-TM?,2026-08-03T04:54:39.696Z
11691|ID|11691,11691,ID,11691,11691,351372406963F,,RELAY#MATSUSHITA JA1C-TM?,2026-08-03T04:54:39.696Z
12009|REF|351372700256A,12009,REF,351372700256A,351372700256A,351372700256A,,Module Semikron SKKT,2026-08-03T04:54:39.696Z
12009|ID|12009,12009,ID,12009,12009,351372700256A,,Module Semikron SKKT,2026-08-03T04:54:39.696Z
12008|REF|351372700257X,12008,REF,351372700257X,351372700257X,351372700257X,,Module Semikron SKRC,2026-08-03T04:54:39.696Z
12008|ID|12008,12008,ID,12008,12008,351372700257X,,Module Semikron SKRC,2026-08-03T04:54:39.696Z
12006|REF|351379301936C,12006,REF,351379301936C,351379301936C,351379301936C,,Diode Semikron SKKD4,2026-08-03T04:54:39.696Z
12006|ID|12006,12006,ID,12006,12006,351379301936C,,Diode Semikron SKKD4,2026-08-03T04:54:39.696Z
10960|REF|351379301937A,10960,REF,351379301937A,351379301937A,351379301937A,,thyristor stack semikron,2026-08-03T04:54:39.696Z
10960|ID|10960,10960,ID,10960,10960,351379301937A,,thyristor stack semikron,2026-08-03T04:54:39.696Z
11316|REF|361-5453,11316,REF,361-5453,3615453,361-5453,,Power Supply Siemens,2026-08-03T04:54:39.696Z
11316|ID|11316,11316,ID,11316,11316,361-5453,,Power Supply Siemens,2026-08-03T04:54:39.696Z
11430|REF|3624220026,11430,REF,3624220026,3624220026,3624220026,,Belt,2026-08-03T04:54:39.696Z
11430|ID|11430,11430,ID,11430,11430,3624220026,,Belt,2026-08-03T04:54:39.696Z
11416|REF|3627401103,11416,REF,3627401103,3627401103,3627401103,,ORING,2026-08-03T04:54:39.696Z
11416|ID|11416,11416,ID,11416,11416,3627401103,,ORING,2026-08-03T04:54:39.696Z
11407|REF|3675101236,11407,REF,3675101236,3675101236,3675101236,,OMMET KSS GN 2015,2026-08-03T04:54:39.696Z
11407|ID|11407,11407,ID,11407,11407,3675101236,,OMMET KSS GN 2015,2026-08-03T04:54:39.696Z
11399|REF|3698150023,11399,REF,3698150023,3698150023,3698150023,,Heat shrink sleeve TUBE,2026-08-03T04:54:39.696Z
11399|ID|11399,11399,ID,11399,11399,3698150023,,Heat shrink sleeve TUBE,2026-08-03T04:54:39.696Z
11395|REF|3712319904,11395,REF,3712319904,3712319904,3712319904,,"Tube PU-0640-BLUE, 8Kg/cm2 , SUNRISE , Ø 6- Ø4",2026-08-03T04:54:39.696Z
11395|ID|11395,11395,ID,11395,11395,3712319904,,"Tube PU-0640-BLUE, 8Kg/cm2 , SUNRISE , Ø 6- Ø4",2026-08-03T04:54:39.696Z
11394|REF|3756101203,11394,REF,3756101203,3756101203,3756101203,,"Tube PU-1280-BLUE, 7Kg/cm2 , SUNRISE , Ø 12- Ø8",2026-08-03T04:54:39.696Z
11394|ID|11394,11394,ID,11394,11394,3756101203,,"Tube PU-1280-BLUE, 7Kg/cm2 , SUNRISE , Ø 12- Ø8",2026-08-03T04:54:39.696Z
11882|REF|40V94R,11882,REF,40V94R,40V94R,40V94R,,Accu-Gold 10 tablet,2026-08-03T04:54:39.696Z
11882|ID|11882,11882,ID,11882,11882,40V94R,,Accu-Gold 10 tablet,2026-08-03T04:54:39.696Z
10806|REF|410034,10806,REF,410034,410034,410034,,Rollo Etiqueta Inicial 28x51 mm,2026-08-03T04:54:39.696Z
10806|ID|10806,10806,ID,10806,10806,410034,,Rollo Etiqueta Inicial 28x51 mm,2026-08-03T04:54:39.696Z
10804|REF|410067,10804,REF,410067,410067,410067,,Contenedor Chico 1.5 Litros,2026-08-03T04:54:39.696Z
10804|ID|10804,10804,ID,10804,10804,410067,,Contenedor Chico 1.5 Litros,2026-08-03T04:54:39.696Z
11241|REF|410098___410006___410007_0410008,11241,REF,410098___410006___410007_0410008,4100984100064100070410008,410098___410006___410007_0410008,,X KIT VIAL FOR INSTALLATION,2026-08-03T04:54:39.696Z
11241|ID|11241,11241,ID,11241,11241,410098___410006___410007_0410008,,X KIT VIAL FOR INSTALLATION,2026-08-03T04:54:39.696Z
11113|REF|410139,11113,REF,410139,410139,410139,,Aguja de Bomba (Descontinuado),2026-08-03T04:54:39.696Z
11113|ID|11113,11113,ID,11113,11113,410139,,Aguja de Bomba (Descontinuado),2026-08-03T04:54:39.696Z
11126|REF|420017,11126,REF,420017,420017,420017,,Smart clamp set of 5 pieces,2026-08-03T04:54:39.696Z
11126|ID|11126,11126,ID,11126,11126,420017,,Smart clamp set of 5 pieces,2026-08-03T04:54:39.696Z
12033|REF|420017_,12033,REF,420017_,420017,420017_,,Smart clamp set of 1 pieces,2026-08-03T04:54:39.696Z
12033|ID|12033,12033,ID,12033,12033,420017_,,Smart clamp set of 1 pieces,2026-08-03T04:54:39.696Z
11461|REF|429440410070040_101,11461,REF,429440410070040_101,429440410070040101,429440410070040_101,,TORNILLOS,2026-08-03T04:54:39.696Z
11461|ID|11461,11461,ID,11461,11461,429440410070040_101,,TORNILLOS,2026-08-03T04:54:39.696Z
11396|REF|4294404102,11396,REF,4294404102,4294404102,4294404102,,"Hex Socket Bolt , 1/4-20 NC,1 Inch In length, stainless steel, nonmagnetic.",2026-08-03T04:54:39.696Z
11396|ID|11396,11396,ID,11396,11396,4294404102,,"Hex Socket Bolt , 1/4-20 NC,1 Inch In length, stainless steel, nonmagnetic.",2026-08-03T04:54:39.696Z
11462|REF|4294440100970040_1,11462,REF,4294440100970040_1,42944401009700401,4294440100970040_1,,GOLILLAS,2026-08-03T04:54:39.696Z
11462|ID|11462,11462,ID,11462,11462,4294440100970040_1,,GOLILLAS,2026-08-03T04:54:39.696Z
11468|REF|4294440200_930040,11468,REF,4294440200_930040,4294440200930040,4294440200_930040,,GOLILLAS DE PRESION,2026-08-03T04:54:39.696Z
11468|ID|11468,11468,ID,11468,11468,4294440200_930040,,GOLILLAS DE PRESION,2026-08-03T04:54:39.696Z
11454|REF|429444020930060,11454,REF,429444020930060,429444020930060,429444020930060,,GOLILLAS DE PRESION,2026-08-03T04:54:39.696Z
11454|ID|11454,11454,ID,11454,11454,429444020930060,,GOLILLAS DE PRESION,2026-08-03T04:54:39.696Z
11397|REF|4294501008,11397,REF,4294501008,4294501008,4294501008,,RESORTES IVIEW,2026-08-03T04:54:39.696Z
11397|ID|11397,11397,ID,11397,11397,4294501008,,RESORTES IVIEW,2026-08-03T04:54:39.696Z
11403|REF|4294501010,11403,REF,4294501010,4294501010,4294501010,,"Spring, Misumi, UFSP12-1.4-100",2026-08-03T04:54:39.696Z
11403|ID|11403,11403,ID,11403,11403,4294501010,,"Spring, Misumi, UFSP12-1.4-100",2026-08-03T04:54:39.696Z
11404|REF|4294501011,11404,REF,4294501011,4294501011,4294501011,,"Spring, Misumi, AUU6-50",2026-08-03T04:54:39.696Z
11404|ID|11404,11404,ID,11404,11404,4294501011,,"Spring, Misumi, AUU6-50",2026-08-03T04:54:39.696Z
11772|REF|4299220208,11772,REF,4299220208,4299220208,4299220208,,"White latching handle for arm movement MISUMI, USANS125",2026-08-03T04:54:39.696Z
11772|ID|11772,11772,ID,11772,11772,4299220208,,"White latching handle for arm movement MISUMI, USANS125",2026-08-03T04:54:39.696Z
11789|REF|43133183522,11789,REF,43133183522,43133183522,43133183522,,Rod assy X-movement,2026-08-03T04:54:39.696Z
11789|ID|11789,11789,ID,11789,11789,43133183522,,Rod assy X-movement,2026-08-03T04:54:39.696Z
11692|REF|4392401101,11692,REF,4392401101,4392401101,4392401101,,R.F.SEAL 6268,2026-08-03T04:54:39.696Z
11692|ID|11692,11692,ID,11692,11692,4392401101,,R.F.SEAL 6268,2026-08-03T04:54:39.696Z
11405|REF|4484705002,11405,REF,4484705002,4484705002,4484705002,,SOPORTE PLASTICO,2026-08-03T04:54:39.696Z
11405|ID|11405,11405,ID,11405,11405,4484705002,,SOPORTE PLASTICO,2026-08-03T04:54:39.696Z
11477|REF|4485320008,11477,REF,4485320008,4485320008,4485320008,,BNC-50KKY-M,2026-08-03T04:54:39.696Z
11477|ID|11477,11477,ID,11477,11477,4485320008,,BNC-50KKY-M,2026-08-03T04:54:39.696Z
11475|REF|4486124501,11475,REF,4486124501,4486124501,4486124501,,Flow Switch PSR1110,2026-08-03T04:54:39.696Z
11475|ID|11475,11475,ID,11475,11475,4486124501,,Flow Switch PSR1110,2026-08-03T04:54:39.696Z
11390|REF|4496110006,11390,REF,4496110006,4496110006,4496110006,,"Fuse, Time lag, 2A, 250V 5*20mm, Little Fuse, 218 002XP",2026-08-03T04:54:39.696Z
11390|ID|11390,11390,ID,11390,11390,4496110006,,"Fuse, Time lag, 2A, 250V 5*20mm, Little Fuse, 218 002XP",2026-08-03T04:54:39.696Z
11391|REF|4496110007,11391,REF,4496110007,4496110007,4496110007,,"Fuse, Time lag, 4A, 250V 5*20mm, Little Fuse, 218 004XP",2026-08-03T04:54:39.696Z
11391|ID|11391,11391,ID,11391,11391,4496110007,,"Fuse, Time lag, 4A, 250V 5*20mm, Little Fuse, 218 004XP",2026-08-03T04:54:39.696Z
11392|REF|4496110009,11392,REF,4496110009,4496110009,4496110009,,"Fuse, Time lag, 6,3A, 250V 5*20mm, Little Fuse, 218 06,3XP",2026-08-03T04:54:39.696Z
11392|ID|11392,11392,ID,11392,11392,4496110009,,"Fuse, Time lag, 6,3A, 250V 5*20mm, Little Fuse, 218 06,3XP",2026-08-03T04:54:39.696Z
11438|REF|4496110010,11438,REF,4496110010,4496110010,4496110010,,"Fuse Holder panel mount 5*20mm fuse, 10A, 250V, lesheng PTF35",2026-08-03T04:54:39.696Z
11438|ID|11438,11438,ID,11438,11438,4496110010,,"Fuse Holder panel mount 5*20mm fuse, 10A, 250V, lesheng PTF35",2026-08-03T04:54:39.696Z
11440|REF|4496110011,11440,REF,4496110011,4496110011,4496110011,,"Fuse, Time lag, 315mA, 250V 5*20mm, Little Fuse, 218.315XP",2026-08-03T04:54:39.696Z
11440|ID|11440,11440,ID,11440,11440,4496110011,,"Fuse, Time lag, 315mA, 250V 5*20mm, Little Fuse, 218.315XP",2026-08-03T04:54:39.696Z
11441|REF|4496110012,11441,REF,4496110012,4496110012,4496110012,,"Fuse, Time lag, 8A, 250V 5*20mm, Little Fuse, 218 008XP",2026-08-03T04:54:39.696Z
11441|ID|11441,11441,ID,11441,11441,4496110012,,"Fuse, Time lag, 8A, 250V 5*20mm, Little Fuse, 218 008XP",2026-08-03T04:54:39.696Z
11442|REF|4496110013,11442,REF,4496110013,4496110013,4496110013,,"Fuse, Time lag, 3,15A, 250V 5*20mm, Little Fuse, 218 3,15XP",2026-08-03T04:54:39.696Z
11442|ID|11442,11442,ID,11442,11442,4496110013,,"Fuse, Time lag, 3,15A, 250V 5*20mm, Little Fuse, 218 3,15XP",2026-08-03T04:54:39.696Z
11443|REF|4496110014,11443,REF,4496110014,4496110014,4496110014,,"Fuse, Fast acting, 1A, 250V 5*20mm, Little Fuse, 217 001XP",2026-08-03T04:54:39.696Z
11443|ID|11443,11443,ID,11443,11443,4496110014,,"Fuse, Fast acting, 1A, 250V 5*20mm, Little Fuse, 217 001XP",2026-08-03T04:54:39.696Z
11375|REF|4496110015,11375,REF,4496110015,4496110015,4496110015,,"Fuse, Fast acting, 2A, 250V 5*20mm, Little Fuse, 217 002XP",2026-08-03T04:54:39.696Z
11375|ID|11375,11375,ID,11375,11375,4496110015,,"Fuse, Fast acting, 2A, 250V 5*20mm, Little Fuse, 217 002XP",2026-08-03T04:54:39.696Z
11376|REF|4496110018,11376,REF,4496110018,4496110018,4496110018,,"FUSE FAST  LITTLE FUSE 21602,5 ACTING, 2,5 A , 250V , 5*20mm,",2026-08-03T04:54:39.696Z
11376|ID|11376,11376,ID,11376,11376,4496110018,,"FUSE FAST  LITTLE FUSE 21602,5 ACTING, 2,5 A , 250V , 5*20mm,",2026-08-03T04:54:39.696Z
11377|REF|4496110019,11377,REF,4496110019,4496110019,4496110019,,"FUSE FAST  LITTLE FUSE 021801,6P, LAG, 1,6A, 250V , 5*20mm,",2026-08-03T04:54:39.696Z
11377|ID|11377,11377,ID,11377,11377,4496110019,,"FUSE FAST  LITTLE FUSE 021801,6P, LAG, 1,6A, 250V , 5*20mm,",2026-08-03T04:54:39.696Z
11997|REF|4513_335_4077,11997,REF,4513_335_4077,45133354077,4513_335_4077,,SCSI hard disk,2026-08-03T04:54:39.696Z
11997|ID|11997,11997,ID,11997,11997,4513_335_4077,,SCSI hard disk,2026-08-03T04:54:39.696Z
11820|REF|4513_395_5010,11820,REF,4513_395_5010,45133955010,4513_395_5010,,Front Pointer Assembly,2026-08-03T04:54:39.696Z
11820|ID|11820,11820,ID,11820,11820,4513_395_5010,,Front Pointer Assembly,2026-08-03T04:54:39.696Z
12340|REF|45133151677,12340,REF,45133151677,45133151677,45133151677,,NYLON CAGE,2026-08-03T04:54:39.696Z
12340|ID|12340,12340,ID,12340,12340,45133151677,,NYLON CAGE,2026-08-03T04:54:39.696Z
10987|REF|45133164411,10987,REF,45133164411,45133164411,45133164411,,"Potentiometer, 20k 1 Turn",2026-08-03T04:54:39.696Z
10987|ID|10987,10987,ID,10987,10987,45133164411,,"Potentiometer, 20k 1 Turn",2026-08-03T04:54:39.696Z
10990|REF|4513316441202U,10990,REF,4513316441202U,4513316441202U,4513316441202U,,"Potentiometer, 20k, 1 turn Fine",2026-08-03T04:54:39.696Z
10990|ID|10990,10990,ID,10990,10990,4513316441202U,,"Potentiometer, 20k, 1 turn Fine",2026-08-03T04:54:39.696Z
10986|REF|4513316442101T,10986,REF,4513316442101T,4513316442101T,4513316442101T,,"Potentiometer, 20k, 10 turns Coarse/Check",2026-08-03T04:54:39.696Z
10986|ID|10986,10986,ID,10986,10986,4513316442101T,,"Potentiometer, 20k, 10 turns Coarse/Check",2026-08-03T04:54:39.696Z
10312|REF|4513316442301M,10312,REF,4513316442301M,4513316442301M,4513316442301M,,FILTER ELEMENT 5 MICRON,2026-08-03T04:54:39.696Z
10312|ID|10312,10312,ID,10312,10312,4513316442301M,,FILTER ELEMENT 5 MICRON,2026-08-03T04:54:39.696Z
10863|REF|45133164771,10863,REF,45133164771,45133164771,45133164771,,Spares KIT Fuses for MLC,2026-08-03T04:54:39.696Z
10863|ID|10863,10863,ID,10863,10863,45133164771,,Spares KIT Fuses for MLC,2026-08-03T04:54:39.696Z
11977|REF|4513316484002R,11977,REF,4513316484002R,4513316484002R,4513316484002R,,"Filter, tubular, low",2026-08-03T04:54:39.696Z
11977|ID|11977,11977,ID,11977,11977,4513316484002R,,"Filter, tubular, low",2026-08-03T04:54:39.696Z
12062|REF|4513316491301P,12062,REF,4513316491301P,4513316491301P,4513316491301P,,Microswitch Spare,2026-08-03T04:54:39.696Z
12062|ID|12062,12062,ID,12062,12062,4513316491301P,,Microswitch Spare,2026-08-03T04:54:39.696Z
12328|REF|45133164920,12328,REF,45133164920,45133164920,45133164920,,"SOLENOID ASSEMBLY,SPARE",2026-08-03T04:54:39.696Z
12328|ID|12328,12328,ID,12328,12328,45133164920,,"SOLENOID ASSEMBLY,SPARE",2026-08-03T04:54:39.696Z
10716|REF|45133165177,10716,REF,45133165177,45133165177,45133165177,,THYRATRON e2v CX1154L,2026-08-03T04:54:39.696Z
10716|ID|10716,10716,ID,10716,10716,45133165177,,THYRATRON e2v CX1154L,2026-08-03T04:54:39.696Z
12220|REF|45133165177_usado,12220,REF,45133165177_usado,45133165177USADO,45133165177_usado,,THYRATRON e2v CX1154L,2026-08-03T04:54:39.696Z
12220|ID|12220,12220,ID,12220,12220,45133165177_usado,,THYRATRON e2v CX1154L,2026-08-03T04:54:39.696Z
11500|REF|45133180162,11500,REF,45133180162,45133180162,45133180162,,Llave Apriete Ventanas,2026-08-03T04:54:39.696Z
11500|ID|11500,11500,ID,11500,11500,45133180162,,Llave Apriete Ventanas,2026-08-03T04:54:39.696Z
