Timestamp,Estado,ID Tarea Fieldbeat,Cliente,Tipo de Tarea,SKU Repuesto,Cantidad Descontada,ID Bodega Usada,ID Movimiento Dolibarr,Mensaje de Error
3/06/2026 12:30:00,Éxito (Con Repuestos),3731,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA NO PROGRAMADA,45133904594,1,Pañol E&G,5461,
3/06/2026 2:40:00,Éxito (Sin Repuestos),3730,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,,,,,
2/06/2026 11:00:00,Éxito (Con Repuestos),3732,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA NO PROGRAMADA,1534958,2,Pañol E&G,5460,
2/06/2026 1:55:00,Éxito (Con Repuestos),3729,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,1565835,2,Pañol E&G,5459,
1/06/2026 14:30:00,ERROR,3727,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,1541746,1,,,"Bodega ""undefined"" no mapeada."
1/06/2026 14:30:00,Éxito (Sin Repuestos),3727,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,,,,,
1/06/2026 13:10:00,Éxito (Sin Repuestos),3725,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,,,,,
1/06/2026 12:48:00,Éxito (Con Repuestos),3726,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,1516727,1,Pañol E&G,5458,
29/05/2026 20:30:00,ERROR,3723,UC CHRISTUS - SCA,CORRECTIVA NO PROGRAMADA,1017632,1,Pañol E&G,,API Error 404
29/05/2026 20:30:00,Éxito (Sin Repuestos),3723,UC CHRISTUS - SCA,CORRECTIVA NO PROGRAMADA,,,,,
29/05/2026 9:30:00,Éxito (Con Repuestos),3721,UC CHRISTUS - SCA,CORRECTIVA NO PROGRAMADA,1531145,1,Pañol E&G,5456,
29/05/2026 9:00:00,ERROR,3733,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA PROGRAMADA,1541718,1,Otros (Comente),,"Bodega ""Otros (Comente)"" no mapeada."
29/05/2026 9:00:00,Éxito (Sin Repuestos),3733,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA PROGRAMADA,,,,,
29/05/2026 0:30:00,Éxito (Sin Repuestos),3724,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
28/05/2026 21:30:00,Éxito (Con Repuestos),3720,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,45133318990,1,Pañol E&G,5455,
27/05/2026 13:13:00,Éxito (Sin Repuestos),3719,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
27/05/2026 11:15:00,Éxito (Sin Repuestos),3717,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,,,,,
27/05/2026 10:45:00,Éxito (Con Repuestos),3716,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,1516727,1,Pañol E&G,5454,
27/05/2026 1:53:00,Éxito (Sin Repuestos),3718,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,,,,,
26/05/2026 13:20:00,Éxito (Sin Repuestos),3715,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,,,,,
25/05/2026 20:30:00,Éxito (Sin Repuestos),3714,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,,,,,
25/05/2026 12:45:00,Éxito (Sin Repuestos),3713,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA NO PROGRAMADA,,,,,
25/05/2026 11:45:00,Éxito (Sin Repuestos),3712,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,,,,,
25/05/2026 11:26:00,Éxito (Sin Repuestos),3711,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,,,,,
20/05/2026 12:50:00,Éxito (Sin Repuestos),3710,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,,,,,
19/05/2026 22:30:00,ERROR,3709,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,1567819,1,Pañol E&G,,API Error 404
19/05/2026 22:30:00,Éxito (Sin Repuestos),3709,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,,,,,
19/05/2026 22:00:00,Éxito (Sin Repuestos),3708,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,,,,,
18/05/2026 20:30:00,Éxito (Sin Repuestos),3707,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,,,,,
17/05/2026 13:30:00,Éxito (Sin Repuestos),3706,Instituto Nacional del Cáncer (INC),Sin Tipo,,,,,
16/05/2026 15:41:00,Éxito (Con Repuestos),3705,CLINICA ALEMANA DE SANTIAGO,PREVENTIVA PROGRAMADA,1564361,1,Pañol E&G,5453,
15/05/2026 19:30:00,Éxito (Sin Repuestos),3701,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,,,,,
15/05/2026 18:00:00,Éxito (Con Repuestos),3704,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,NA,1,Otros (Comente),,"Bodega ""Otros (Comente)"" no mapeada."
15/05/2026 18:00:00,Éxito (Sin Repuestos),3704,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,,,,,
15/05/2026 17:30:00,Éxito (Sin Repuestos),3702,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,,,,,
15/05/2026 17:00:00,Éxito (Sin Repuestos),3700,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,,,,,
15/05/2026,Éxito (Sin Repuestos),3699,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,,,,,
14/05/2026 8:24:00,Éxito (Sin Repuestos),3698,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,,,,,
13/05/2026 21:00:00,Éxito (Sin Repuestos),3697,Instituto Nacional del Cáncer (INC),REQUERIMIENTO DEL CLIENTE,,,,,
13/05/2026 20:30:00,ERROR,3695,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,1569146,1,,,"Bodega ""undefined"" no mapeada."
13/05/2026 20:30:00,Éxito (Sin Repuestos),3695,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,,,,,
13/05/2026 18:30:00,Éxito (Sin Repuestos),3696,UC CHRISTUS - SCA,REQUERIMIENTO DEL CLIENTE,,,,,
12/05/2026 14:00:00,Éxito (Sin Repuestos),3694,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
11/05/2026 14:00:00,ERROR,3693,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA NO PROGRAMADA,1010848-1564169,2,Otros (Comente),,"Bodega ""Otros (Comente)"" no mapeada."
11/05/2026 14:00:00,Éxito (Sin Repuestos),3693,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA NO PROGRAMADA,,,,,
11/05/2026 9:01:00,Éxito (Sin Repuestos),3692,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,,,,,
9/05/2026 12:00:00,Éxito (Sin Repuestos),3691,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,,,,,
8/05/2026 22:00:00,ERROR,3690,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,1018559,1,Pañol E&G,,Timeout: http://erm.eygsa.cl/api/index.php/products?sqlfilters=(t.ref:=:'1018559')
8/05/2026 22:00:00,Éxito (Sin Repuestos),3690,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,,,,,
7/05/2026 22:30:00,Éxito (Sin Repuestos),3688,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,,,,,
7/05/2026 17:30:00,Éxito (Sin Repuestos),3687,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,,,,,
7/05/2026 16:05:00,ERROR,3686,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,517657,2,Pañol E&G,,API Error 404
7/05/2026 16:05:00,Éxito (Sin Repuestos),3686,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,,,,,
6/05/2026 17:30:00,Éxito (Sin Repuestos),3685,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA PROGRAMADA,,,,,
5/05/2026 22:00:00,Éxito (Con Repuestos),3684,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,1564169,1,Pañol E&G,5444,
5/05/2026 10:00:00,Éxito (Sin Repuestos),3683,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,,,,,
4/05/2026 8:49:00,Éxito (Sin Repuestos),3682,CLINICA ALEMANA DE SANTIAGO,PUESTA EN MARCHA,,,,,
30/04/2026 13:20:00,Éxito (Sin Repuestos),3681,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA NO PROGRAMADA,,,,,
29/04/2026 22:46:00,Éxito (Con Repuestos),3680,UC CHRISTUS - SCA,CORRECTIVA NO PROGRAMADA,1564298,1,Pañol E&G,5443,
28/04/2026 22:00:00,Éxito (Sin Repuestos),3679,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,,,,,
27/04/2026 20:30:00,Éxito (Sin Repuestos),3678,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,,,,,
27/04/2026 10:00:00,Éxito (Sin Repuestos),3677,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA NO PROGRAMADA,,,,,
25/04/2026 17:45:00,Éxito (Sin Repuestos),3676,UC CHRISTUS - CECA,PREVENTIVA PROGRAMADA,,,,,
25/04/2026 17:00:00,Éxito (Sin Repuestos),3675,UC CHRISTUS - CECA,PREVENTIVA PROGRAMADA,,,,,
24/04/2026 20:00:00,Éxito (Sin Repuestos),3674,UC CHRISTUS - SCA,REQUERIMIENTO DEL CLIENTE,,,,,
24/04/2026 8:30:00,Éxito (Sin Repuestos),3673,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,,,,,
23/04/2026 16:00:00,Éxito (Con Repuestos),3665,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,1014204,1,Pañol E&G,5441,
23/04/2026 9:30:00,Éxito (Sin Repuestos),3672,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA NO PROGRAMADA,,,,,
22/04/2026 22:00:00,Éxito (Sin Repuestos),3671,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,,,,,
22/04/2026 22:00:00,Éxito (Sin Repuestos),3670,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
21/04/2026 23:36:00,Éxito (Sin Repuestos),3669,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,,,,,
21/04/2026 8:30:00,Éxito (Sin Repuestos),3668,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,,,,,
20/04/2026 23:30:00,Éxito (Sin Repuestos),3601,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,,,,,
20/04/2026 21:30:00,Éxito (Sin Repuestos),3667,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,,,,,
20/04/2026 21:28:00,Éxito (Sin Repuestos),3666,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,,,,,
20/04/2026 11:45:00,Éxito (Sin Repuestos),3664,CLÍNICA LAS CONDES,CORRECTIVA NO PROGRAMADA,,,,,
20/04/2026 8:30:00,Éxito (Sin Repuestos),3662,HOSPITAL CARLOS VAN BUREN (SSVSA),PRUEBAS DE ACEPTACION,,,,,
17/04/2026 20:30:00,Éxito (Sin Repuestos),3663,CLÍNICA SANATORIO ALEMÁN (ONCORAD),PREVENTIVA PROGRAMADA,,,,,
17/04/2026 20:00:00,Éxito (Sin Repuestos),3660,HOSPITAL CARLOS VAN BUREN (SSVSA),PREVENTIVA PROGRAMADA,,,,,
17/04/2026 19:30:00,Éxito (Sin Repuestos),3659,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,,,,,
17/04/2026 16:00:00,ERROR,3657,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,NA,0,Otros (Comente),,Cantidad invalida: 0
17/04/2026 16:00:00,Éxito (Sin Repuestos),3657,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,,,,,
16/04/2026 20:00:00,ERROR,3661,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA PROGRAMADA,1502964,1,Otros (Comente),,"Bodega ""Otros (Comente)"" no mapeada."
16/04/2026 20:00:00,Éxito (Sin Repuestos),3661,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA PROGRAMADA,,,,,
16/04/2026 14:50:00,Éxito (Sin Repuestos),3654,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,,,,,
16/04/2026 13:30:00,Éxito (Con Repuestos),3653,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,1024545,1,Pañol E&G,5435,
15/04/2026 20:30:00,ERROR,3652,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,1540356,1,Pañol E&G,,API Error 404
15/04/2026 20:30:00,Éxito (Sin Repuestos),3652,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,,,,,
14/04/2026 20:29:00,Éxito (Sin Repuestos),3651,UC CHRISTUS - SCA,REQUERIMIENTO DEL CLIENTE,,,,,
14/04/2026 9:30:00,ERROR,3650,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,1016476,1,Bodega HCVB,,API Error 404
14/04/2026 9:30:00,Éxito (Sin Repuestos),3650,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,,,,,
10/04/2026 21:30:00,Éxito (Sin Repuestos),3648,HOSPITAL CARLOS VAN BUREN (SSVSA),REQUERIMIENTO DEL CLIENTE,,,,,
10/04/2026 20:30:00,ERROR,3643,Instituto Nacional del Cáncer (INC),PREVENTIVA PROGRAMADA,1018559,2,,,"Bodega ""undefined"" no mapeada."
10/04/2026 20:30:00,Éxito (Sin Repuestos),3643,Instituto Nacional del Cáncer (INC),PREVENTIVA PROGRAMADA,,,,,
10/04/2026 16:00:00,ERROR,3656,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,no,0,,,Cantidad invalida: 0
10/04/2026 16:00:00,Éxito (Sin Repuestos),3656,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,,,,,
10/04/2026 12:30:00,ERROR,3647,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,1022378,1,Pañol E&G,,API Error 404
10/04/2026 12:30:00,Éxito (Sin Repuestos),3647,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,,,,,
8/04/2026 20:30:00,Éxito (Sin Repuestos),3646,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
8/04/2026 16:13:00,Éxito (Sin Repuestos),3645,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,,,,,
6/04/2026 13:11:00,Éxito (Sin Repuestos),3641,HOSPITAL CARLOS VAN BUREN (SSVSA),REQUERIMIENTO DEL CLIENTE,,,,,
6/04/2026 9:41:00,Éxito (Sin Repuestos),3639,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
6/04/2026 9:00:00,Éxito (Sin Repuestos),3640,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,,,,,
2/04/2026 22:45:00,ERROR,3636,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,45133302334,1,Pañol E&G,,API Error 404
2/04/2026 22:45:00,Éxito (Sin Repuestos),3636,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,,,,,
2/04/2026 21:30:00,Éxito (Sin Repuestos),3638,UC CHRISTUS - CECA,REQUERIMIENTO DEL CLIENTE,,,,,
2/04/2026 19:06:00,Éxito (Sin Repuestos),3637,Instituto Nacional del Cáncer (INC),REQUERIMIENTO DEL CLIENTE,,,,,
2/04/2026 16:00:00,ERROR,3658,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,NA,0,Otros (Comente),,Cantidad invalida: 0
2/04/2026 16:00:00,Éxito (Sin Repuestos),3658,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,,,,,
1/04/2026 11:30:00,Éxito (Sin Repuestos),3635,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,,,,,
31/03/2026 20:30:00,Éxito (Sin Repuestos),3632,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,,,,,
31/03/2026 16:27:00,Éxito (Sin Repuestos),3634,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,,,,,
31/03/2026 10:00:00,Éxito (Sin Repuestos),3633,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,,,,,
30/03/2026 17:45:00,Éxito (Sin Repuestos),3631,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA NO PROGRAMADA,,,,,
30/03/2026 9:52:00,Éxito (Sin Repuestos),3624,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
27/03/2026 20:00:00,Éxito (Con Repuestos),3621,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,1509024,1,Pañol E&G,5432,
27/03/2026 18:30:00,Éxito (Sin Repuestos),3616,CLINICA ALEMANA DE SANTIAGO,PREVENTIVA PROGRAMADA,,,,,
27/03/2026 18:30:00,Éxito (Sin Repuestos),3615,CLINICA ALEMANA DE SANTIAGO,PREVENTIVA PROGRAMADA,,,,,
27/03/2026 18:00:00,Éxito (Sin Repuestos),3622,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA PROGRAMADA,,,,,
27/03/2026 17:00:00,Éxito (Sin Repuestos),3628,SERVICIO DE SALUD DE MAGALLANES,PREVENTIVA PROGRAMADA,,,,,
27/03/2026 13:30:00,ERROR,3620,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,TK204UK,1,Pañol E&G,,API Error 404
27/03/2026 13:30:00,Éxito (Sin Repuestos),3620,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
27/03/2026 12:45:00,Éxito (Sin Repuestos),3626,INRAD,PREVENTIVA PROGRAMADA,,,,,
26/03/2026 23:00:00,Éxito (Con Repuestos),3617,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,1541718,1,Pañol E&G,5433,
26/03/2026 14:03:00,Éxito (Sin Repuestos),3611,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,,,,,
26/03/2026 12:30:00,Éxito (Sin Repuestos),3629,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,,,,,
25/03/2026 13:00:00,Éxito (Sin Repuestos),3608,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,,,,,
24/03/2026 8:30:00,Éxito (Sin Repuestos),3606,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,,,,,
23/03/2026 22:00:00,Éxito (Sin Repuestos),3605,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,,,,,
23/03/2026 12:00:00,Éxito (Sin Repuestos),3604,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,,,,,
23/03/2026 9:00:00,Éxito (Sin Repuestos),3603,CLINICA ALEMANA DE SANTIAGO,PUESTA EN MARCHA,,,,,
20/03/2026 23:54:00,Éxito (Sin Repuestos),3602,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,,,,,
20/03/2026 18:30:00,Éxito (Sin Repuestos),3627,SERVICIO DE SALUD DE MAGALLANES,PREVENTIVA PROGRAMADA,,,,,
20/03/2026 15:00:00,ERROR,3600,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,1547676,1,Pañol E&G,,API Error 404
20/03/2026 15:00:00,Éxito (Sin Repuestos),3600,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,,,,,
19/03/2026 21:30:00,Éxito (Sin Repuestos),3598,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,,,,,
19/03/2026 14:50:00,Éxito (Sin Repuestos),3597,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA PROGRAMADA,,,,,
19/03/2026 8:30:00,Éxito (Sin Repuestos),3596,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,,,,,
16/03/2026 8:30:00,Éxito (Sin Repuestos),3593,CLINICA ALEMANA DE SANTIAGO,PUESTA EN MARCHA,,,,,
13/03/2026 15:30:00,ERROR,3591,SERVICIO DE SALUD DE MAGALLANES,REQUERIMIENTO DEL CLIENTE,0,0,Otros (Comente),,Cantidad invalida: 0
13/03/2026 15:30:00,Éxito (Sin Repuestos),3591,SERVICIO DE SALUD DE MAGALLANES,REQUERIMIENTO DEL CLIENTE,,,,,
12/03/2026 21:30:00,Éxito (Sin Repuestos),3589,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,,,,,
12/03/2026 16:39:00,Éxito (Sin Repuestos),3588,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,,,,,
12/03/2026 11:51:00,Éxito (Sin Repuestos),3592,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,,,,,
12/03/2026 1:30:00,ERROR,3587,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,45133411850,1,Pañol E&G,,API Error 404
12/03/2026 1:30:00,Éxito (Sin Repuestos),3587,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,,,,,
9/03/2026 17:00:00,Éxito (Sin Repuestos),3584,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,,,,,
9/03/2026 15:15:00,Éxito (Sin Repuestos),3585,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,,,,,
9/03/2026 12:30:00,ERROR,3583,SERVICIO DE SALUD DE MAGALLANES,REQUERIMIENTO DEL CLIENTE,NA,0,Otros (Comente),,Cantidad invalida: 0
9/03/2026 12:30:00,Éxito (Sin Repuestos),3583,SERVICIO DE SALUD DE MAGALLANES,REQUERIMIENTO DEL CLIENTE,,,,,
7/03/2026 15:37:00,Éxito (Con Repuestos),3575,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,1568178,1,Pañol E&G,5430,
7/03/2026 11:00:00,ERROR,3581,SERVICIO DE SALUD DE MAGALLANES,REQUERIMIENTO DEL CLIENTE,NA,0,,,Cantidad invalida: 0
7/03/2026 11:00:00,Éxito (Sin Repuestos),3581,SERVICIO DE SALUD DE MAGALLANES,REQUERIMIENTO DEL CLIENTE,,,,,
6/03/2026 21:00:00,ERROR,3580,SERVICIO DE SALUD DE MAGALLANES,PREVENTIVA PROGRAMADA,NA,0,Otros (Comente),,Cantidad invalida: 0
6/03/2026 21:00:00,Éxito (Sin Repuestos),3580,SERVICIO DE SALUD DE MAGALLANES,PREVENTIVA PROGRAMADA,,,,,
6/03/2026 20:00:00,Éxito (Sin Repuestos),3574,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
6/03/2026 18:30:00,Éxito (Sin Repuestos),3582,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,,,,,
6/03/2026 13:46:00,Éxito (Sin Repuestos),3573,UC CHRISTUS - CECA,REQUERIMIENTO DEL CLIENTE,,,,,
5/03/2026 23:30:00,Éxito (Con Repuestos),3570,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,1513681,1,Pañol E&G,5429,
5/03/2026 22:30:00,Éxito (Sin Repuestos),3571,CLÍNICA LAS CONDES,CORRECTIVA NO PROGRAMADA,,,,,
5/03/2026 13:30:00,Éxito (Sin Repuestos),3569,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA PROGRAMADA,,,,,
4/03/2026 22:35:00,Éxito (Sin Repuestos),3572,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,,,,,
4/03/2026 19:30:00,Éxito (Sin Repuestos),3568,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,,,,,
4/03/2026 16:30:00,ERROR,3567,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA NO PROGRAMADA,no,0,,,Cantidad invalida: 0
4/03/2026 16:30:00,Éxito (Sin Repuestos),3567,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA NO PROGRAMADA,,,,,
4/03/2026 14:51:35,ERROR,3560,Error Inicial,Sin Tipo,,,,,"Request failed for https://api.fieldbeat.com returned code 404. Truncated server response: <!DOCTYPE html><HTML><HEAD>    <TITLE>Microsoft Azure App Service - Welcome</TITLE>    <SCRIPT type=""text/javascript"">        function loc() {     ... (use muteHttpExceptions option to examine full response)"
4/03/2026 14:51:34,ERROR,3566,Error Inicial,Sin Tipo,,,,,"Request failed for https://api.fieldbeat.com returned code 404. Truncated server response: <!DOCTYPE html><HTML><HEAD>    <TITLE>Microsoft Azure App Service - Welcome</TITLE>    <SCRIPT type=""text/javascript"">        function loc() {     ... (use muteHttpExceptions option to examine full response)"
4/03/2026 11:20:00,Éxito (Sin Repuestos),3564,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA PROGRAMADA,,,,,
3/03/2026 21:30:00,Éxito (Con Repuestos),3563,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,1550513,1,Pañol E&G,5428,
2/03/2026 11:00:00,Éxito (Sin Repuestos),3561,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,,,,,
27/02/2026 22:30:00,Éxito (Sin Repuestos),3557,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,,,,,
27/02/2026 18:00:00,Éxito (Con Repuestos),3579,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA PROGRAMADA,1024939,1,Pañol E&G,5431,
27/02/2026 14:10:00,Éxito (Sin Repuestos),3556,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA PROGRAMADA,,,,,
26/02/2026 19:00:00,Éxito (Con Repuestos),3555,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,1534958,3,Pañol E&G,5427,
26/02/2026 9:00:00,Éxito (Con Repuestos),3553,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,1024939,1,Pañol E&G,5423,
25/02/2026 21:30:00,Éxito (Con Repuestos),3552,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,1564169,1,Pañol E&G,5424,
23/02/2026 21:00:00,Éxito (Sin Repuestos),3550,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,,,,,
23/02/2026 10:27:00,Éxito (Sin Repuestos),3549,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
23/02/2026 9:00:00,Éxito (Sin Repuestos),3548,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
